SENSOR, 1453887139807, ACCELEROMETER, 1453887139806348862, 0, -0.5137786865234375, 3.043670654296875, 10.506149291992188
SENSOR, 1453887139874, ACCELEROMETER, 1453887139873395981, 0, -0.4197540283203125, 3.02105712890625, 10.495437622070313
SENSOR, 1453887139941, ACCELEROMETER, 1453887139940534653, 0, -0.5292510986328125, 3.833953857421875, 8.675643920898438
SENSOR, 1453887140009, ACCELEROMETER, 1453887140007856430, 0, -1.0326995849609375, 2.877044677734375, 11.038162231445313
SENSOR, 1453887140076, ACCELEROMETER, 1453887140074811996, 0, 1.1429595947265625, 4.226715087890625, 6.7273101806640625
SENSOR, 1453887140144, ACCELEROMETER, 1453887140141920151, 0, -4.5116119384765625, 3.143646240234375, 9.352859497070313
SENSOR, 1453887140210, ACCELEROMETER, 1453887140209608139, 0, -1.2552642822265625, 3.2471923828125, 9.277877807617188
SENSOR, 1453887140278, ACCELEROMETER, 1453887140276228012, 0, -0.8184661865234375, 3.29241943359375, 10.728713989257813
SENSOR, 1453887140344, ACCELEROMETER, 1453887140343366684, 0, -1.3445281982421875, 3.036529541015625, 9.143386840820313
SENSOR, 1453887140412, ACCELEROMETER, 1453887140410596909, 0, -0.4471282958984375, 3.450714111328125, 8.703018188476563
SENSOR, 1453887140478, ACCELEROMETER, 1453887140477613510, 0, -0.4364166259765625, 3.410247802734375, 9.852737426757813
SENSOR, 1453887140546, ACCELEROMETER, 1453887140544782700, 0, -0.6839752197265625, 3.241241455078125, 8.295974731445313
SENSOR, 1453887140613, ACCELEROMETER, 1453887140612073959, 0, 0.1646270751953125, 3.78277587890625, 9.070785522460938
SENSOR, 1453887140680, ACCELEROMETER, 1453887140679060043, 0, 0.6859283447265625, 4.267181396484375, 9.400466918945313
SENSOR, 1453887140747, ACCELEROMETER, 1453887140746229233, 0, 0.1848602294921875, 4.348114013671875, 9.107681274414063
SENSOR, 1453887140815, ACCELEROMETER, 1453887140813795151, 0, 0.1372528076171875, 3.99462890625, 8.805374145507813
SENSOR, 1453887140882, ACCELEROMETER, 1453887140880495635, 0, 0.2717437744140625, 4.3516845703125, 8.525680541992188
SENSOR, 1453887140949, ACCELEROMETER, 1453887140947664824, 0, 0.4002838134765625, 3.6756591796875, 7.3950042724609375
SENSOR, 1453887141016, ACCELEROMETER, 1453887141014925566, 0, 0.2848358154296875, 1.115570068359375, 7.6580352783203125
SENSOR, 1453887141083, ACCELEROMETER, 1453887141081942168, 0, 1.8701629638671875, 0.608551025390625, 7.0212860107421875
SENSOR, 1453887141150, ACCELEROMETER, 1453887141149141875, 0, 2.9984588623046875, -0.529266357421875, 6.4000091552734375
SENSOR, 1453887141217, ACCELEROMETER, 1453887141216433135, 0, 4.1422271728515625, -2.622802734375, 10.700149536132813
SENSOR, 1453887141284, ACCELEROMETER, 1453887141283419219, 0, 7.0474700927734375, -3.061981201171875, 9.670639038085938
SENSOR, 1453887141351, ACCELEROMETER, 1453887141350496855, 0, 12.305709838867188, -2.232421875, 9.530197143554688
SENSOR, 1453887141419, ACCELEROMETER, 1453887141417635527, 0, 13.173355102539063, -1.67779541015625, 3.5887908935546875
SENSOR, 1453887141486, ACCELEROMETER, 1453887141484774199, 0, 10.531143188476563, -2.78466796875, 1.0655975341796875
SENSOR, 1453887141553, ACCELEROMETER, 1453887141551912871, 0, 6.2690887451171875, -4.00103759765625, 2.0034637451171875
SENSOR, 1453887141620, ACCELEROMETER, 1453887141619051543, 0, 8.068649291992188, -4.76513671875, 2.0034637451171875
SENSOR, 1453887141687, ACCELEROMETER, 1453887141686129180, 0, 4.3600311279296875, -6.183837890625, 0.6633148193359375
SENSOR, 1453887141754, ACCELEROMETER, 1453887141753298369, 0, 5.7561187744140625, -9.2545166015625, 2.2224578857421875
SENSOR, 1453887141821, ACCELEROMETER, 1453887141820498076, 0, 3.6887664794921875, -8.858184814453125, 0.7275848388671875
SENSOR, 1453887141889, ACCELEROMETER, 1453887141887606230, 0, 3.2745819091796875, -11.0445556640625, 1.8832550048828125
SENSOR, 1453887141956, ACCELEROMETER, 1453887141954744902, 0, 2.8675384521484375, -10.700592041015625, 1.4286041259765625
SENSOR, 1453887142023, ACCELEROMETER, 1453887142021822539, 0, 2.9127655029296875, -7.47161865234375, 0.6168975830078125
SENSOR, 1453887142090, ACCELEROMETER, 1453887142088991729, 0, 2.1927032470703125, -8.906982421875, 0.5740509033203125
SENSOR, 1453887142157, ACCELEROMETER, 1453887142156160918, 0, 0.9096832275390625, -9.71392822265625, 0.9001617431640625
SENSOR, 1453887142224, ACCELEROMETER, 1453887142223299590, 0, 0.3562469482421875, -1.312408447265625, 1.9689483642578125
SENSOR, 1453887142291, ACCELEROMETER, 1453887142290377227, 0, 3.1769866943359375, -12.002655029296875, 0.0027618408203125
SENSOR, 1453887142359, ACCELEROMETER, 1453887142357546416, 0, 1.7725677490234375, -10.335205078125, 1.1429595947265625
SENSOR, 1453887142426, ACCELEROMETER, 1453887142424715605, 0, 1.5428619384765625, -10.3685302734375, 0.9084930419921875
SENSOR, 1453887142493, ACCELEROMETER, 1453887142491854277, 0, 1.4059906005859375, -8.68560791015625, 2.0605926513671875
SENSOR, 1453887142560, ACCELEROMETER, 1453887142558992949, 0, 1.3095855712890625, -9.52587890625, 1.0346527099609375
SENSOR, 1453887142628, ACCELEROMETER, 1453887142626131621, 0, 1.2560272216796875, -9.55206298828125, 1.1524810791015625
SENSOR, 1453887142694, ACCELEROMETER, 1453887142693270293, 0, 0.9727630615234375, -9.5496826171875, 1.3107757568359375
