SENSOR, 1453886797037, ACCELEROMETER, 1453886797031901305, 0, -1.4028472900390625, 3.176971435546875, 9.590896606445313
SENSOR, 1453886797100, ACCELEROMETER, 1453886797099101012, 0, -1.2350311279296875, 3.223388671875, 9.762283325195313
SENSOR, 1453886797168, ACCELEROMETER, 1453886797166331237, 0, -0.7399139404296875, 3.341217041015625, 9.628982543945313
SENSOR, 1453886797234, ACCELEROMETER, 1453886797233468394, 0, -1.6289825439453125, 2.90203857421875, 9.292160034179688
SENSOR, 1453886797302, ACCELEROMETER, 1453886797300607065, 0, -0.9731903076171875, 2.7711181640625, 9.330245971679688
SENSOR, 1453886797369, ACCELEROMETER, 1453886797367989878, 0, -2.0431671142578125, 2.252197265625, 9.494491577148438
SENSOR, 1453886797436, ACCELEROMETER, 1453886797434945444, 0, -1.4004669189453125, 2.448577880859375, 9.925338745117188
SENSOR, 1453886797503, ACCELEROMETER, 1453886797502053599, 0, -1.2124176025390625, 2.90203857421875, 9.442123413085938
SENSOR, 1453886797571, ACCELEROMETER, 1453886797569772104, 0, -0.9315338134765625, 2.979400634765625, 10.131240844726563
SENSOR, 1453886797637, ACCELEROMETER, 1453886797636330942, 0, -1.4647369384765625, 3.683990478515625, 9.199325561523438
SENSOR, 1453886797704, ACCELEROMETER, 1453886797703530649, 0, -1.1350555419921875, 3.464996337890625, 8.864883422851563
SENSOR, 1453886797771, ACCELEROMETER, 1453886797770652809, 0, -1.1362457275390625, 3.388824462890625, 8.300735473632813
SENSOR, 1453886797838, ACCELEROMETER, 1453886797837730446, 0, -0.5578155517578125, 2.886566162109375, 9.768234252929688
SENSOR, 1453886797906, ACCELEROMETER, 1453886797904869118, 0, -0.8910675048828125, 3.043670654296875, 9.668258666992188
SENSOR, 1453886797974, ACCELEROMETER, 1453886797972221413, 0, -1.3314361572265625, 3.06866455078125, 9.479019165039063
SENSOR, 1453886798040, ACCELEROMETER, 1453886798039207497, 0, -1.2743072509765625, 3.065093994140625, 9.813461303710938
SENSOR, 1453886798107, ACCELEROMETER, 1453886798106346169, 0, -1.3195343017578125, 3.02581787109375, 9.544479370117188
SENSOR, 1453886798175, ACCELEROMETER, 1453886798173973122, 0, -1.2576446533203125, 2.957977294921875, 9.938430786132813
SENSOR, 1453886798241, ACCELEROMETER, 1453886798240501442, 0, -0.9232025146484375, 2.910369873046875, 9.782516479492188
SENSOR, 1453886798309, ACCELEROMETER, 1453886798307670632, 0, -0.7280120849609375, 2.94488525390625, 9.563522338867188
SENSOR, 1453886798376, ACCELEROMETER, 1453886798374809303, 0, -0.6351776123046875, 3.138885498046875, 9.499252319335938
SENSOR, 1453886798443, ACCELEROMETER, 1453886798441978493, 0, -0.8648834228515625, 2.941314697265625, 9.907485961914063
SENSOR, 1453886798510, ACCELEROMETER, 1453886798509056130, 0, -0.6078033447265625, 3.08770751953125, 9.398086547851563
SENSOR, 1453886798577, ACCELEROMETER, 1453886798576225319, 0, -0.3709564208984375, 3.08056640625, 9.408798217773438
SENSOR, 1453886798644, ACCELEROMETER, 1453886798643394508, 0, 0.1408233642578125, 3.28289794921875, 9.411178588867188
SENSOR, 1453886798711, ACCELEROMETER, 1453886798710619236, 0, 0.5740509033203125, 2.45452880859375, 8.180526733398438
SENSOR, 1453886798779, ACCELEROMETER, 1453886798777757908, 0, 0.5514373779296875, 0.804931640625, 6.0120086669921875
SENSOR, 1453886798846, ACCELEROMETER, 1453886798844896580, 0, 2.5188140869140625, -0.274566650390625, 4.4397735595703125
SENSOR, 1453886798913, ACCELEROMETER, 1453886798912035252, 0, 4.0303497314453125, -2.15863037109375, 5.8263397216796875
SENSOR, 1453886798980, ACCELEROMETER, 1453886798979173924, 0, 7.7234954833984375, -3.616607666015625, 7.5854339599609375
SENSOR, 1453886799048, ACCELEROMETER, 1453886799046251561, 0, 15.384719848632813, -3.4273681640625, 8.265029907226563
SENSOR, 1453886799114, ACCELEROMETER, 1453886799113420750, 0, 18.581558227539063, -1.897979736328125, 7.1379241943359375
SENSOR, 1453886799182, ACCELEROMETER, 1453886799180834080, 0, 13.811294555664063, -4.19622802734375, 2.5711822509765625
SENSOR, 1453886799249, ACCELEROMETER, 1453886799247728611, 0, 7.9758148193359375, -4.75323486328125, 3.3578948974609375
SENSOR, 1453886799316, ACCELEROMETER, 1453886799314867283, 0, 3.4947662353515625, -3.747528076171875, 1.7261505126953125
SENSOR, 1453886799383, ACCELEROMETER, 1453886799382005955, 0, 2.8937225341796875, -4.390228271484375, 2.7723236083984375
SENSOR, 1453886799450, ACCELEROMETER, 1453886799449083592, 0, 2.7021026611328125, -6.21954345703125, 1.3048248291015625
SENSOR, 1453886799517, ACCELEROMETER, 1453886799516283299, 0, 10.150283813476563, -5.870819091796875, 3.9648895263671875
SENSOR, 1453886799584, ACCELEROMETER, 1453886799583421971, 0, 5.4704742431640625, -11.28021240234375, 4.1434173583984375
SENSOR, 1453886799651, ACCELEROMETER, 1453886799650560643, 0, 3.3674163818359375, -8.17620849609375, 3.6102142333984375
SENSOR, 1453886799719, ACCELEROMETER, 1453886799717699314, 0, 2.6854400634765625, -9.8876953125, 3.6911468505859375
SENSOR, 1453886799786, ACCELEROMETER, 1453886799784837986, 0, 2.6306915283203125, -8.620147705078125, 3.5578460693359375
SENSOR, 1453886799853, ACCELEROMETER, 1453886799851976658, 0, 7.0034332275390625, -7.383544921875, 3.2519683837890625
SENSOR, 1453886799920, ACCELEROMETER, 1453886799919115330, 0, 2.1403350830078125, -8.974822998046875, 3.6982879638671875
