SENSOR, 1453887310020, ACCELEROMETER, 1453887310018478017, 0, -0.2221832275390625, 3.412628173828125, 9.498062133789063
SENSOR, 1453887310087, ACCELEROMETER, 1453887310085494619, 0, -0.4328460693359375, 2.893707275390625, 9.430221557617188
SENSOR, 1453887310153, ACCELEROMETER, 1453887310152602773, 0, -1.1909942626953125, 4.321929931640625, 9.339767456054688
SENSOR, 1453887310221, ACCELEROMETER, 1453887310220168691, 0, -0.4887847900390625, 3.450714111328125, 10.036026000976563
SENSOR, 1453887310288, ACCELEROMETER, 1453887310286849599, 0, -0.7803802490234375, 3.676849365234375, 9.899154663085938
SENSOR, 1453887310355, ACCELEROMETER, 1453887310354018789, 0, -0.6613616943359375, 3.153167724609375, 8.981521606445313
SENSOR, 1453887310422, ACCELEROMETER, 1453887310421218496, 0, -0.3400115966796875, 3.122222900390625, 9.957473754882813
SENSOR, 1453887310489, ACCELEROMETER, 1453887310488265615, 0, -1.0755462646484375, 4.555206298828125, 8.779190063476563
SENSOR, 1453887310556, ACCELEROMETER, 1453887310555434804, 0, 0.5240631103515625, 3.6375732421875, 9.542098999023438
SENSOR, 1453887310624, ACCELEROMETER, 1453887310622842601, 0, 1.6797332763671875, 2.070098876953125, 8.454269409179688
SENSOR, 1453887310691, ACCELEROMETER, 1453887310689828685, 0, 0.8501739501953125, 1.727325439453125, 10.340713500976563
SENSOR, 1453887310759, ACCELEROMETER, 1453887310757089427, 0, 1.5071563720703125, 1.9427490234375, 8.231704711914063
SENSOR, 1453887310825, ACCELEROMETER, 1453887310824655345, 0, -2.5513763427734375, 1.71661376953125, 9.348098754882813
SENSOR, 1453887310892, ACCELEROMETER, 1453887310891305735, 0, -2.1681365966796875, 2.358123779296875, 9.784896850585938
SENSOR, 1453887310959, ACCELEROMETER, 1453887310958383372, 0, -2.3597564697265625, 1.472625732421875, 10.470443725585938
SENSOR, 1453887311027, ACCELEROMETER, 1453887311025674632, 0, -1.7944183349609375, 1.6190185546875, 10.577560424804688
SENSOR, 1453887311094, ACCELEROMETER, 1453887311092673272, 0, -1.6277923583984375, 1.070343017578125, 10.293106079101563
SENSOR, 1453887311161, ACCELEROMETER, 1453887311159781427, 0, 1.4119415283203125, 1.071533203125, 12.297378540039063
SENSOR, 1453887311228, ACCELEROMETER, 1453887311226950616, 0, -0.6054229736328125, -0.662567138671875, 8.229324340820313
SENSOR, 1453887311295, ACCELEROMETER, 1453887311294028253, 0, -2.0419769287109375, -2.2467041015625, 9.880111694335938
SENSOR, 1453887311362, ACCELEROMETER, 1453887311361197442, 0, -4.7151336669921875, -2.38238525390625, 7.2855072021484375
SENSOR, 1453887311429, ACCELEROMETER, 1453887311428366632, 0, -7.6656036376953125, -5.0460205078125, 2.5747528076171875
SENSOR, 1453887311496, ACCELEROMETER, 1453887311495505304, 0, -8.005996704101563, -4.375946044921875, 10.651351928710938
SENSOR, 1453887311564, ACCELEROMETER, 1453887311562643976, 0, -7.7072601318359375, -4.556854248046875, 4.0815277099609375
SENSOR, 1453887311630, ACCELEROMETER, 1453887311629721612, 0, -7.2716522216796875, -4.6270751953125, 3.1638946533203125
SENSOR, 1453887311698, ACCELEROMETER, 1453887311696890802, 0, -6.7503509521484375, -4.316436767578125, 4.0172576904296875
SENSOR, 1453887311765, ACCELEROMETER, 1453887311764059991, 0, -6.5432586669921875, -3.409515380859375, 3.5935516357421875
SENSOR, 1453887311832, ACCELEROMETER, 1453887311831198663, 0, -7.4037628173828125, -3.126251220703125, 7.3795318603515625
SENSOR, 1453887311899, ACCELEROMETER, 1453887311898276300, 0, -9.371139526367188, -2.559722900390625, 5.8251495361328125
SENSOR, 1453887311966, ACCELEROMETER, 1453887311965445489, 0, -3.8927154541015625, -8.16668701171875, 5.8358612060546875
SENSOR, 1453887312033, ACCELEROMETER, 1453887312032700667, 0, -8.171432495117188, -7.270477294921875, 5.2764739990234375
SENSOR, 1453887312101, ACCELEROMETER, 1453887312099839339, 0, -5.7898712158203125, -2.281219482421875, 7.0653228759765625
SENSOR, 1453887312168, ACCELEROMETER, 1453887312166978010, 0, -6.6396636962890625, -3.771331787109375, 6.7023162841796875
SENSOR, 1453887312235, ACCELEROMETER, 1453887312234055647, 0, -6.2028656005859375, -4.00103759765625, 6.4452362060546875
SENSOR, 1453887312302, ACCELEROMETER, 1453887312301224837, 0, -6.8836517333984375, -0.95416259765625, 7.9460601806640625
SENSOR, 1453887312369, ACCELEROMETER, 1453887312368332991, 0, -6.0041046142578125, -0.143646240234375, 6.8046722412109375
SENSOR, 1453887312437, ACCELEROMETER, 1453887312435532698, 0, -7.2704620361328125, -6.063629150390625, 6.2512359619140625
SENSOR, 1453887312503, ACCELEROMETER, 1453887312502610335, 0, -5.0995635986328125, 2.822296142578125, 8.520919799804688
SENSOR, 1453887312571, ACCELEROMETER, 1453887312569779524, 0, -7.0955047607421875, -4.08673095703125, 5.4930877685546875
SENSOR, 1453887312638, ACCELEROMETER, 1453887312636948714, 0, -5.1078948974609375, -3.6654052734375, 7.0641326904296875
SENSOR, 1453887312705, ACCELEROMETER, 1453887312704087385, 0, -5.8577117919921875, -5.844635009765625, 7.9151153564453125
SENSOR, 1453887312772, ACCELEROMETER, 1453887312771226057, 0, -5.3459320068359375, -4.485443115234375, 7.9746246337890625
SENSOR, 1453887312839, ACCELEROMETER, 1453887312838303694, 0, -4.3259429931640625, -2.150299072265625, 8.567337036132813
SENSOR, 1453887312906, ACCELEROMETER, 1453887312905472884, 0, -4.5806427001953125, -2.775146484375, 8.676834106445313
